trade_id,amount,currency
74233,37523,USD
74234,8696,GBP
74235,854,GBP
74236,36709,USD
74237,4984,USD
74238,14248,GBP
74239,23440,EUR
74240,16118,GBP
74241,43326,EUR
74242,24680,GBP
74243,1164,GBP
74244,22399,EUR
74245,14588,EUR
74246,46169,GBP
74247,39318,USD
74248,21026,USD
74249,32209,USD
74250,40149,EUR
74251,34675,EUR
74252,48783,GBP
74253,15766,GBP
74254,21497,USD
74255,22828,EUR
74256,37371,EUR
74257,7289,USD
74258,30874,EUR
74259,12428,GBP
74260,1362,GBP
74261,29786,USD
74262,18667,USD
74263,13368,GBP
74264,22934,GBP
74265,4397,EUR
74266,42158,EUR
74267,25247,USD
74268,5367,EUR
74269,16645,GBP
74270,8156,USD
74271,43220,GBP
74272,10461,GBP
74273,45562,EUR
74274,13658,USD
74275,33285,GBP
74276,45821,USD
74277,31496,GBP
74278,31796,GBP
74279,9089,EUR
74280,21485,USD
74281,47478,USD
74282,9809,GBP
74283,26496,EUR
74284,42383,GBP
74285,37003,USD
74286,40435,USD
74287,2844,EUR
74288,31170,GBP
74289,45403,EUR
74290,26688,USD
74291,23784,USD
74292,42312,EUR
74293,17666,EUR
74294,26103,GBP
74295,5009,USD
74296,17459,EUR
74297,22012,USD
74298,16884,EUR
74299,20757,GBP
74300,7536,USD
74301,32007,USD
74302,45777,GBP
74303,9460,EUR
74304,44097,GBP
74305,40376,EUR
74306,1052,USD
74307,7223,EUR
74308,48309,EUR
74309,14133,EUR
74310,32332,USD
74311,26472,GBP
74312,29269,USD
74313,16923,EUR
74314,22550,USD
74315,34040,EUR
74316,42527,GBP
74317,37795,USD
74318,12350,EUR
74319,17771,USD
74320,4598,USD
74321,45500,EUR
74322,10124,USD
74323,34385,EUR
74324,29685,EUR
74325,31581,EUR
74326,28322,GBP
74327,45916,USD
74328,45172,GBP
74329,7860,GBP
74330,23239,GBP
74331,15360,EUR
74332,37843,USD
74333,49145,EUR
74334,33198,USD
74335,7075,EUR
74336,6103,EUR
74337,6133,GBP
74338,32450,EUR
74339,47302,USD
74340,13370,USD
74341,1865,USD
74342,4075,USD
74343,30611,USD
74344,32440,EUR
74345,25684,GBP
74346,35644,USD
74347,30422,EUR
74348,16345,USD
74349,20929,GBP
74350,46358,EUR
74351,30995,EUR
74352,15058,USD
74353,24003,GBP
74354,38735,EUR
74355,32981,GBP
74356,7152,EUR
74357,48032,GBP
74358,47008,EUR
74359,45473,GBP
74360,21231,GBP
74361,14120,GBP
74362,49561,EUR
74363,4791,USD
74364,49325,EUR
74365,33658,GBP
74366,34568,USD
74367,6633,EUR
74368,18643,GBP
74369,36467,USD
74370,2631,EUR
74371,6018,EUR
74372,38932,EUR
74373,5457,USD
74374,31391,GBP
74375,39724,GBP
74376,37164,USD
74377,17613,USD
74378,18022,USD
74379,12959,GBP
74380,49089,GBP
74381,21113,USD
74382,22781,USD
74383,28046,EUR
74384,2115,EUR
74385,45090,USD
74386,30616,EUR
74387,25895,EUR
74388,26035,GBP
74389,45065,USD
74390,829,GBP
74391,773,GBP
74392,43171,USD
74393,24250,EUR
74394,13176,USD
74395,26742,GBP
74396,16981,EUR
74397,24438,EUR
74398,2755,EUR
74399,27070,GBP
74400,6749,EUR
74401,39711,GBP
74402,14605,USD
74403,33343,GBP
74404,13308,EUR
74405,31961,GBP
74406,49228,USD
74407,18112,USD
74408,39300,EUR
74409,24973,EUR
74410,39579,GBP
74411,12615,EUR
74412,30726,USD
74413,29929,USD
74414,5145,EUR
74415,35833,EUR
74416,24415,GBP
74417,47454,USD
74418,30041,USD
74419,26081,USD
74420,42016,USD
74421,20871,EUR
74422,28954,USD
74423,5276,EUR
74424,40342,GBP
74425,48970,GBP
74426,26648,EUR
74427,18569,EUR
74428,40512,USD
74429,43375,EUR
74430,932,GBP
74431,12391,GBP
74432,12647,USD
74433,11165,EUR
74434,32293,GBP
74435,47244,GBP
74436,42619,GBP
74437,2354,USD
74438,36008,EUR
74439,32494,GBP
74440,3606,EUR
74441,2995,GBP
74442,48651,EUR
74443,44068,GBP
74444,5125,GBP
74445,9081,EUR
74446,809,EUR
74447,13254,USD
74448,10473,EUR
74449,566,USD
74450,17452,GBP
74451,13910,GBP
74452,39459,GBP
74453,15577,GBP
74454,2709,USD
74455,41640,GBP
74456,4446,EUR
74457,6454,USD
74458,21369,USD
74459,28527,GBP
74460,7214,EUR
74461,21313,EUR
74462,9275,GBP
74463,48740,EUR
74464,45009,GBP
74465,14606,EUR
74466,12424,EUR
74467,42751,USD
74468,39743,GBP
74469,15914,EUR
74470,36903,USD
74471,25770,EUR
74472,27270,USD
74473,41683,USD
74474,27510,EUR
74475,32010,EUR
74476,47258,EUR
74477,10129,EUR
74478,17927,USD
74479,11895,EUR
74480,6909,GBP
74481,6318,GBP
74482,26679,USD
74483,23758,USD
74484,21483,USD
74485,23995,USD
74486,13937,GBP
74487,36593,GBP
74488,34580,USD
74489,37444,EUR
74490,21123,GBP
74491,6421,USD
74492,16189,EUR
74493,10380,GBP
74494,37282,EUR
74495,10709,GBP
74496,5511,USD
74497,32195,GBP
74498,2719,EUR
74499,8822,EUR
74500,41238,EUR
74501,35770,USD
74502,30510,USD
74503,19511,EUR
74504,25842,EUR
74505,415,EUR
74506,23620,USD
74507,2855,GBP
74508,34482,GBP
74509,3061,EUR
74510,20540,GBP
74511,17708,USD
74512,22438,USD
74513,37523,EUR
74514,13936,EUR
74515,16057,USD
74516,5403,USD
74517,29795,USD
74518,10379,USD
74519,39922,EUR
74520,48787,EUR
74521,22093,GBP
74522,22196,EUR
74523,8673,EUR
74524,47044,GBP
74525,23849,EUR
74526,44568,GBP
74527,29223,GBP
74528,36565,EUR
74529,23091,EUR
74530,46195,EUR
74531,6572,GBP
74532,15288,EUR
74533,23647,EUR
74534,36143,EUR
74535,37299,EUR
74536,6509,EUR
74537,22797,EUR
74538,26140,EUR
74539,764,USD
74540,44034,EUR
74541,41418,EUR
74542,12290,EUR
74543,47922,EUR
74544,2436,GBP
74545,37524,GBP
74546,26699,EUR
74547,10245,GBP
74548,15268,GBP
74549,14357,EUR
74550,10630,GBP
74551,2006,GBP
74552,35919,EUR
74553,21399,GBP
74554,12620,USD
74555,11649,USD
74556,20141,USD
74557,44093,USD
74558,49604,GBP
74559,36044,EUR
74560,37795,GBP
74561,5303,GBP
74562,28357,GBP
74563,884,EUR
74564,32748,USD
74565,10807,USD
74566,18424,EUR
74567,32874,EUR
74568,3860,GBP
74569,8021,EUR
74570,16582,USD
74571,49830,USD
74572,20971,GBP
74573,24974,GBP
74574,24902,GBP
74575,16782,GBP
74576,17071,GBP
74577,8859,GBP
74578,11045,GBP
74579,18108,USD
74580,49293,USD
74581,26063,GBP
74582,14725,EUR
74583,30401,USD
74584,47446,USD
74585,4468,USD
74586,30172,EUR
74587,33117,GBP
74588,13069,USD
74589,4612,USD
74590,23386,GBP
74591,28297,EUR
74592,49485,USD
74593,38473,EUR
74594,44920,USD
74595,23098,USD
74596,32972,GBP
74597,1069,GBP
74598,23063,USD
74599,6016,EUR
74600,7962,GBP
74601,8504,EUR
74602,13109,EUR
74603,28717,USD
74604,14946,USD
74605,1863,GBP
74606,38828,GBP
74607,32049,GBP
74608,20961,USD
74609,16919,USD
74610,34529,EUR
74611,32806,USD
74612,49718,EUR
74613,19328,EUR
74614,44054,EUR
74615,39250,GBP
74616,9961,EUR
74617,13500,GBP
74618,3293,USD
74619,32106,USD
74620,28945,EUR
74621,34353,GBP
74622,43941,GBP
74623,36966,GBP
74624,16358,USD
74625,1664,EUR
74626,12968,GBP
74627,27292,GBP
74628,30812,USD
74629,32848,GBP
74630,27527,GBP
74631,21602,GBP
74632,49270,USD
74633,19193,USD
74634,2018,GBP
74635,46692,GBP
74636,47861,EUR
74637,2065,USD
74638,7790,EUR
74639,39551,GBP
74640,13361,EUR
74641,28602,USD
74642,25739,USD
74643,48006,GBP
74644,11268,EUR
74645,36214,USD
74646,25749,USD
74647,24051,GBP
74648,16580,USD
74649,36374,USD
74650,28671,EUR
74651,20141,USD
74652,43155,GBP
74653,17612,EUR
74654,12089,USD
74655,14760,USD
74656,43227,EUR
74657,3971,USD
74658,38261,EUR
74659,27481,USD
74660,47118,EUR
74661,9178,GBP
74662,9547,USD
74663,9073,EUR
74664,16345,USD
74665,6486,GBP
74666,27236,EUR
74667,39002,EUR
74668,14180,GBP
74669,17007,GBP
74670,29063,EUR
74671,8544,USD
74672,12932,GBP
74673,42545,GBP
74674,25186,USD
74675,39856,USD
74676,30633,EUR
74677,37064,GBP
74678,30776,USD
74679,13884,GBP
74680,36455,EUR
74681,29438,EUR
74682,32111,USD
74683,47835,EUR
74684,26690,USD
74685,49347,USD
74686,8951,USD
74687,2150,USD
74688,35453,USD
74689,18774,USD
74690,41388,EUR
74691,16610,USD
74692,17289,EUR
74693,36106,USD
74694,44989,USD
74695,16573,GBP
74696,44517,EUR
74697,21092,EUR
74698,17248,USD
74699,15550,USD
74700,13309,EUR
74701,1307,USD
74702,14738,USD
74703,6519,GBP
74704,16687,GBP
74705,40484,EUR
74706,13356,GBP
74707,42527,GBP
74708,29941,USD
74709,16466,GBP
74710,22246,GBP
74711,33228,USD
74712,10266,GBP
74713,44541,USD
74714,10612,GBP
74715,39294,USD
74716,31542,GBP
74717,23522,GBP
74718,4799,USD
74719,11300,GBP
74720,13250,USD
74721,4115,GBP
74722,15101,EUR
74723,25550,EUR
74724,48380,USD
74725,12323,EUR
74726,36004,EUR
74727,45733,USD
74728,4972,EUR
74729,18292,EUR
74730,49289,GBP
74731,36241,GBP
74732,1939,USD
74733,18591,USD
74734,5445,EUR
74735,35492,GBP
74736,20659,GBP
74737,36304,EUR
74738,37847,USD
74739,42548,EUR
74740,8972,USD
74741,8667,GBP
74742,42635,USD
74743,34726,GBP
74744,323,GBP
74745,8366,EUR
74746,19735,GBP
74747,20545,GBP
74748,21168,GBP
74749,39151,USD
74750,7571,GBP
74751,47237,GBP
74752,19615,EUR
74753,46684,USD
74754,7986,EUR
74755,18259,EUR
74756,4632,EUR
74757,12547,EUR
74758,35828,EUR
74759,44349,GBP
74760,24658,EUR
74761,18731,GBP
74762,5718,EUR
74763,10877,USD
74764,26228,EUR
74765,38309,EUR
74766,48541,USD
74767,25468,USD
74768,23190,GBP
74769,1042,EUR
74770,2152,USD
74771,30900,GBP
74772,40225,USD
74773,21449,GBP
74774,33926,USD
74775,49745,GBP
74776,29691,EUR
74777,46727,USD
74778,35986,EUR
74779,18002,USD
74780,33358,USD
74781,19382,USD
74782,45981,EUR
74783,17289,GBP
74784,42882,EUR
74785,35240,EUR
74786,1285,EUR
74787,19759,EUR
74788,30784,EUR
74789,41450,EUR
74790,35822,GBP
74791,45219,USD
74792,20582,EUR
74793,19939,USD
74794,43928,EUR
74795,11384,GBP
74796,2128,EUR
74797,20927,EUR
74798,42231,EUR
74799,11334,EUR
74800,28116,GBP
74801,42922,EUR
74802,25196,USD
74803,38315,USD
74804,10809,GBP
74805,23991,GBP
74806,14027,USD
74807,26443,USD
74808,41039,USD
74809,3648,GBP
74810,31337,EUR
74811,35118,USD
74812,4958,GBP
74813,37093,GBP
74814,10161,EUR
74815,2924,EUR
74816,5166,USD
74817,20592,EUR
74818,2280,GBP
74819,46423,USD
74820,21303,USD
74821,23443,USD
74822,24842,USD
74823,10165,GBP
74824,38441,GBP
74825,29071,EUR
74826,25127,EUR
74827,745,GBP
74828,36285,USD
74829,16064,EUR
74830,22521,EUR
74831,3454,USD
74832,40634,EUR
74833,16087,EUR
74834,4870,USD
74835,19686,GBP
74836,37510,GBP
74837,36108,EUR
74838,19522,GBP
74839,20254,USD
74840,34990,EUR
74841,7106,USD
74842,43568,EUR
74843,48498,EUR
74844,6511,USD
74845,23134,EUR
74846,7433,EUR
74847,37555,GBP
74848,6257,EUR
74849,21067,USD
74850,26689,USD
74851,47530,GBP
74852,36238,EUR
74853,49698,USD
74854,26015,EUR
74855,44176,USD
74856,22476,GBP
74857,38013,EUR
74858,35488,EUR
74859,27293,GBP
74860,43289,USD
74861,19607,USD
74862,15283,EUR
74863,23569,USD
74864,21601,EUR
74865,31688,USD
74866,41371,EUR
74867,44308,EUR
74868,15942,EUR
74869,22409,EUR
74870,45138,GBP
74871,46641,USD
74872,22669,USD
74873,43746,GBP
74874,24343,GBP
74875,18466,EUR
74876,21571,USD
74877,47955,GBP
74878,31358,EUR
74879,45107,EUR
74880,25646,USD
74881,1864,GBP
74882,17089,GBP
74883,13459,EUR
74884,4612,GBP
74885,26405,USD
74886,9219,USD
74887,49083,USD
74888,15429,USD
74889,40833,EUR
74890,32800,GBP
74891,38110,USD
74892,12267,EUR
74893,14457,GBP
74894,43404,EUR
74895,5401,EUR
74896,40615,EUR
74897,8518,USD
74898,22301,EUR
74899,40205,USD
74900,33208,GBP
74901,29835,EUR
74902,12661,EUR
74903,20963,GBP
74904,327,EUR
74905,49599,GBP
74906,37845,EUR
74907,7977,GBP
74908,20768,GBP
74909,39410,GBP
74910,18664,EUR
74911,12085,GBP
74912,27875,USD
74913,21732,GBP
74914,19702,USD
74915,9360,GBP
74916,36773,GBP
74917,29490,EUR
74918,38527,USD
74919,33616,USD
74920,1156,USD
74921,21833,EUR
74922,6299,EUR
74923,43083,EUR
74924,43603,GBP
74925,20482,USD
74926,24723,USD
74927,7360,GBP
74928,9467,GBP
74929,3755,USD
74930,33771,USD
74931,4478,EUR
74932,11040,GBP
74933,11098,GBP
74934,5423,USD
74935,38724,EUR
74936,28258,USD
74937,1803,GBP
74938,12062,EUR
74939,48904,EUR
74940,10345,USD
74941,205,USD
74942,20681,USD
74943,12731,GBP
74944,15308,GBP
74945,11528,USD
74946,34422,USD
74947,16890,GBP
74948,17689,EUR
74949,16451,USD
74950,34958,USD
74951,37478,EUR
74952,13354,EUR
74953,8294,EUR
74954,36933,EUR
74955,12126,EUR
74956,34133,EUR
74957,6309,GBP
74958,40819,EUR
74959,9597,EUR
74960,47824,GBP
74961,8751,USD
74962,7765,USD
74963,1554,USD
74964,47234,GBP
74965,33665,GBP
74966,31430,USD
74967,12184,EUR
74968,38079,EUR
74969,25208,GBP
74970,40601,USD
74971,25939,GBP
74972,3659,USD
74973,47299,EUR
74974,15969,EUR
74975,28785,USD
74976,19478,EUR
74977,28728,EUR
74978,46033,USD
74979,19286,GBP
74980,11873,EUR
74981,28034,EUR
74982,8982,EUR
74983,1250,GBP
74984,41214,GBP
74985,45352,USD
74986,43285,GBP
74987,29446,EUR
74988,10044,EUR
74989,48742,GBP
74990,7362,EUR
74991,19058,GBP
74992,10140,GBP
74993,37414,EUR
74994,15328,USD
74995,46852,GBP
74996,34453,GBP
74997,15169,EUR
74998,17596,USD
74999,47182,GBP
75000,5399,USD
75001,4749,USD
75002,4171,GBP
75003,32761,GBP
75004,26203,USD
75005,34071,GBP
75006,4312,USD
75007,31322,GBP
75008,27385,EUR
75009,6075,EUR
75010,16198,GBP
75011,36608,GBP
75012,4667,GBP
75013,5459,GBP
75014,23516,USD
75015,48054,EUR
75016,33765,GBP
75017,38324,GBP
75018,25213,GBP
75019,374,GBP
75020,30918,GBP
75021,31366,USD
75022,12987,GBP
75023,3646,GBP
75024,24014,GBP
75025,30104,EUR
75026,48809,USD
75027,41841,GBP
75028,37426,USD
75029,15506,EUR
75030,19404,USD
75031,43278,GBP
75032,36321,GBP
75033,9972,USD
75034,10737,EUR
75035,30862,GBP
75036,17637,GBP
75037,16589,GBP
75038,46088,USD
75039,17261,USD
75040,28460,EUR
75041,18262,EUR
75042,47176,USD
75043,36162,USD
75044,49028,EUR
75045,6864,USD
75046,19995,GBP
75047,3215,GBP
75048,27940,GBP
75049,32793,USD
75050,26441,GBP
75051,16653,USD
75052,646,GBP
75053,7354,USD
75054,24242,GBP
75055,47327,USD
75056,10861,EUR
75057,38019,EUR
75058,17872,GBP
75059,38641,USD
75060,37643,EUR
75061,37076,EUR
75062,39561,GBP
75063,5472,EUR
75064,670,USD
75065,34131,USD
75066,38271,GBP
75067,21218,USD
75068,9709,GBP
75069,39803,USD
75070,18900,USD
75071,42724,GBP
75072,42123,EUR
75073,2889,EUR
75074,48837,GBP
75075,31103,USD
75076,37353,USD
75077,5579,USD
75078,14796,USD
75079,25206,USD
75080,4864,GBP
75081,7697,USD
75082,4466,EUR
75083,26469,GBP
75084,38779,EUR
75085,17156,GBP
75086,47611,USD
75087,6291,GBP
75088,14639,GBP
75089,760,USD
75090,46427,EUR
75091,1573,GBP
75092,1255,USD
75093,43393,GBP
75094,32565,EUR
75095,34777,GBP
75096,42805,GBP
75097,36960,USD
75098,5619,USD
75099,46744,GBP
75100,4134,GBP
75101,23775,USD
75102,33868,EUR
75103,35714,EUR
75104,20458,USD
75105,46379,USD
75106,11993,EUR
75107,49040,USD
75108,32657,USD
75109,40347,EUR
75110,5513,USD
75111,23821,USD
75112,37580,GBP
75113,14697,EUR
75114,40917,GBP
75115,47212,EUR
75116,34635,EUR
75117,36049,USD
75118,5565,GBP
75119,13543,USD
75120,8136,EUR
75121,17064,USD
75122,49645,USD
75123,24374,USD
75124,40092,GBP
75125,31732,EUR
75126,19239,USD
75127,14328,EUR
75128,7817,EUR
75129,37895,EUR
75130,24483,EUR
75131,42746,USD
75132,28861,GBP
75133,11269,GBP
75134,38527,GBP
75135,43899,GBP
75136,49054,EUR
75137,11974,GBP
75138,41832,USD
75139,37597,USD
75140,20185,USD
75141,17347,EUR
75142,8580,GBP
75143,1721,GBP
75144,35992,USD
75145,14483,GBP
75146,34843,USD
75147,27701,EUR
75148,2245,GBP
75149,15188,GBP
75150,24716,GBP
75151,222,GBP
75152,39309,EUR
75153,32736,GBP
75154,12570,GBP
75155,10973,GBP
75156,37329,EUR
75157,27031,USD
75158,48729,GBP
75159,9522,GBP
75160,37739,USD
75161,4618,USD
75162,49508,EUR
75163,11718,EUR
75164,5251,USD
75165,21151,GBP
75166,11335,GBP
75167,44966,USD
75168,21882,USD
75169,5235,EUR
75170,34024,USD
75171,14675,EUR
75172,37396,GBP
75173,4025,GBP
75174,29870,EUR
75175,48652,GBP
75176,43881,EUR
75177,43251,USD
75178,33828,USD
75179,11811,GBP
75180,17065,EUR
75181,25511,USD
75182,4152,GBP
75183,5926,USD
75184,44528,EUR
75185,45435,EUR
75186,45549,EUR
75187,45963,USD
75188,17187,GBP
75189,21396,USD
75190,11927,EUR
75191,43855,EUR
75192,24158,USD
75193,41393,USD
75194,24086,USD
75195,31514,GBP
75196,446,GBP
75197,28269,EUR
75198,26113,EUR
75199,29949,GBP
75200,11963,USD
75201,9552,USD
75202,36673,GBP
75203,28718,USD
75204,31515,EUR
75205,46159,GBP
75206,6639,USD
75207,30554,GBP
75208,7250,USD
75209,48515,EUR
75210,45197,EUR
75211,1791,USD
75212,30534,GBP
75213,18384,GBP
75214,41238,USD
75215,30972,USD
75216,47093,GBP
75217,2522,EUR
75218,40792,GBP
75219,1166,USD
75220,46504,USD
75221,43052,EUR
75222,24285,GBP
75223,49816,GBP
75224,45031,GBP
75225,35235,USD
75226,27503,GBP
75227,5953,USD
75228,18768,GBP
75229,40364,EUR
75230,39210,GBP
75231,46790,USD
75232,31975,EUR
75233,7147,GBP
75234,36299,USD
75235,38598,USD
75236,43476,USD
75237,35791,EUR
75238,43953,GBP
75239,32363,USD
75240,45305,GBP
75241,6020,EUR
75242,18197,GBP
75243,27199,GBP
75244,29828,EUR
75245,21514,GBP
75246,46165,EUR
75247,9472,USD
75248,26582,GBP
75249,19629,EUR
75250,18151,GBP
75251,13864,USD
75252,46513,USD
75253,45967,USD
75254,45261,USD
75255,34389,GBP
75256,27429,USD
75257,48201,GBP
75258,14668,EUR
75259,45266,USD
75260,26462,EUR
75261,34459,USD
75262,40089,EUR
75263,652,EUR
75264,23994,USD
75265,49009,GBP
75266,41354,EUR
75267,42600,GBP
75268,31984,EUR
75269,20343,GBP
75270,33503,EUR
75271,10836,USD
75272,13237,EUR
75273,31824,GBP
75274,45051,USD
75275,35963,USD
75276,49527,GBP
75277,19602,EUR
75278,851,EUR
75279,23394,USD
75280,45889,GBP
75281,8760,EUR
75282,30536,EUR
75283,13976,USD
75284,22980,EUR
75285,42207,EUR
75286,32576,USD
75287,26021,GBP
75288,35712,EUR
75289,22801,EUR
75290,24385,USD
75291,23431,USD
75292,24339,GBP
75293,24352,GBP
75294,13251,USD
75295,17399,EUR
75296,46533,EUR
75297,33144,GBP
75298,33802,USD
75299,27430,USD
75300,2382,EUR
75301,37444,EUR
75302,44344,EUR
75303,23728,EUR
75304,6521,GBP
75305,459,USD
75306,17412,GBP
75307,10048,EUR
75308,23235,GBP
75309,19653,EUR
75310,44686,USD
75311,17425,EUR
75312,30679,USD
75313,39253,USD
75314,13274,GBP
75315,13446,GBP
75316,796,USD
75317,14903,EUR
75318,34431,GBP
75319,40458,USD
75320,9851,USD
75321,40529,GBP
75322,22541,GBP
75323,26947,GBP
75324,21609,EUR
75325,30431,EUR
75326,30832,EUR
75327,790,EUR
75328,11160,USD
75329,27842,EUR
75330,38649,USD
75331,14409,USD
75332,10397,GBP
75333,17872,GBP
75334,41242,GBP
75335,27701,USD
75336,26385,GBP
75337,30204,EUR
75338,20995,USD
75339,42923,GBP
75340,20169,EUR
75341,10844,EUR
75342,16229,EUR
75343,10963,GBP
75344,37316,GBP
75345,6629,USD
75346,49345,GBP
75347,23580,USD
75348,25713,USD
75349,22295,EUR
75350,39343,GBP
75351,39023,EUR
75352,44353,GBP
75353,41422,USD
75354,23104,USD
75355,17628,GBP
75356,22071,GBP
75357,27772,USD
75358,19052,EUR
75359,10865,USD
75360,33981,EUR
75361,32427,USD
75362,5107,USD
75363,40588,USD
75364,20898,EUR
75365,42604,GBP
75366,13231,GBP
75367,14790,USD
75368,34857,USD
75369,17532,GBP
75370,43406,EUR
75371,30836,EUR
75372,11111,USD
75373,13203,EUR
75374,5582,GBP
75375,32064,GBP
75376,45087,EUR
75377,44041,GBP
75378,18372,EUR
75379,10893,USD
75380,44217,EUR
75381,43267,USD
75382,15353,EUR
75383,40431,GBP
75384,35959,EUR
75385,49455,GBP
75386,30711,USD
75387,795,GBP
75388,29695,EUR
75389,23917,EUR
75390,31559,GBP
75391,13446,EUR
75392,45830,EUR
75393,30800,GBP
75394,10589,GBP
75395,49192,USD
75396,7310,USD
75397,34585,GBP
75398,29967,GBP
75399,10161,GBP
75400,25484,GBP
75401,43280,EUR
75402,33906,EUR
75403,18495,EUR
75404,38239,EUR
75405,43512,USD
75406,33155,EUR
75407,8513,GBP
75408,18291,USD
75409,26302,USD
75410,5868,EUR
75411,9272,EUR
75412,20085,GBP
75413,26852,EUR
75414,26923,GBP
75415,27028,EUR
75416,40939,EUR
75417,2820,EUR
75418,26092,GBP
75419,49477,USD
75420,19505,EUR
75421,17250,GBP
75422,38319,USD
75423,928,USD
75424,33249,EUR
75425,45100,USD
75426,27401,USD
75427,35057,EUR
75428,32102,USD
75429,8708,EUR
75430,45711,GBP
75431,24393,EUR
75432,36826,GBP
75433,46160,GBP
75434,38772,GBP
75435,49224,EUR
75436,25591,USD
75437,14155,GBP
75438,12779,EUR
75439,38738,GBP
75440,20313,GBP
75441,46142,GBP
75442,16421,EUR
75443,12115,USD
75444,9407,USD
75445,28680,USD
75446,7145,EUR
75447,20994,USD
75448,41705,GBP
75449,48484,EUR
75450,23127,EUR
75451,16064,GBP
75452,3128,GBP
75453,45545,USD
75454,45647,USD
75455,25277,GBP
75456,22884,USD
75457,5229,GBP
75458,23568,USD
75459,29807,USD
75460,42053,EUR
75461,29780,EUR
75462,21876,EUR
75463,42041,USD
75464,19495,GBP
75465,31554,USD
75466,901,EUR
75467,11444,EUR
75468,36293,USD
75469,13292,USD
75470,30849,GBP
75471,7991,EUR
75472,14898,USD
75473,10320,GBP
75474,45702,USD
75475,19879,USD
75476,12659,EUR
75477,11363,GBP
75478,21546,USD
75479,12781,EUR
75480,24535,GBP
75481,37827,GBP
75482,20291,USD
75483,28530,USD
75484,4367,GBP
75485,31751,GBP
75486,9944,EUR
75487,48467,GBP
75488,48045,EUR
75489,31265,GBP
75490,36443,USD
75491,20485,USD
75492,37950,GBP
75493,13756,EUR
75494,27769,USD
75495,15207,GBP
75496,25359,GBP
75497,5615,GBP
75498,24179,GBP
75499,46688,GBP
75500,6402,EUR
75501,40090,GBP
75502,33450,USD
75503,10888,GBP
75504,25147,USD
75505,1521,USD
75506,2965,USD
75507,46464,USD
75508,28436,GBP
75509,41735,EUR
75510,4735,GBP
75511,15851,EUR
75512,42710,GBP
75513,32171,EUR
75514,16555,GBP
75515,47880,EUR
75516,10729,USD
75517,13057,GBP
75518,47637,GBP
75519,42902,EUR
75520,27344,USD
75521,43222,EUR
75522,20042,EUR
75523,15471,USD
75524,38842,EUR
75525,28752,USD
75526,42558,USD
75527,42954,USD
75528,44113,EUR
75529,39680,USD
75530,22483,GBP
75531,12526,EUR
75532,43582,EUR
75533,6552,USD
75534,33325,USD
75535,12007,GBP
75536,27426,USD
75537,21465,EUR
75538,35736,EUR
75539,1987,USD
75540,43263,USD
75541,45002,GBP
75542,41444,USD
75543,1448,GBP
75544,6254,GBP
75545,23439,GBP
75546,8754,EUR
75547,25394,USD
75548,26741,EUR
75549,25580,GBP
75550,47279,EUR
75551,39944,USD
75552,48742,USD
75553,44045,USD
75554,6537,GBP
75555,1801,USD
75556,2026,EUR
75557,8337,USD
75558,45633,EUR
75559,32731,USD
75560,36569,EUR
75561,38698,GBP
75562,12418,EUR
75563,48212,USD
75564,27609,USD
75565,21354,EUR
75566,5441,GBP
75567,7198,USD
75568,23205,GBP
75569,37263,EUR
75570,1620,EUR
75571,28236,USD
75572,26348,GBP
75573,30555,USD
75574,3036,USD
75575,19268,GBP
75576,32065,USD
75577,19653,EUR
75578,24158,EUR
75579,9919,EUR
75580,29049,EUR
75581,14395,EUR
75582,28457,GBP
75583,43594,GBP
75584,42300,GBP
75585,18917,GBP
75586,331,EUR
75587,7730,USD
75588,4704,EUR
75589,44159,EUR
75590,7870,GBP
75591,30408,EUR
75592,166,USD
75593,24097,USD
75594,38070,GBP
75595,22442,EUR
75596,11255,EUR
75597,229,EUR
75598,45897,GBP
75599,25035,GBP
75600,11141,GBP
75601,42089,EUR
75602,4171,USD
75603,11846,EUR
75604,31825,USD
75605,1349,EUR
75606,34515,GBP
75607,1035,USD
75608,42629,GBP
75609,18533,EUR
75610,14427,GBP
75611,35999,GBP
75612,7154,GBP
75613,39842,USD
75614,19861,GBP
75615,10681,EUR
75616,35271,GBP
75617,12889,GBP
75618,40448,GBP
75619,14420,GBP
75620,19379,EUR
75621,13761,GBP
75622,24294,USD
75623,40835,GBP
75624,20274,EUR
75625,24874,EUR
75626,30831,EUR
75627,38240,USD
75628,571,USD
75629,30819,USD
75630,19242,USD
75631,15157,GBP
75632,40636,GBP
75633,10977,USD
75634,46123,GBP
75635,14159,GBP
75636,34499,USD
75637,18931,GBP
75638,14535,USD
75639,41701,EUR
75640,42854,EUR
75641,18775,USD
75642,20969,EUR
75643,9998,USD
75644,21659,EUR
75645,29176,EUR
75646,37002,EUR
75647,15842,GBP
75648,18106,GBP
75649,45918,EUR
75650,23462,EUR
75651,30046,USD
75652,24098,USD
75653,8488,EUR
75654,23625,GBP
75655,4994,USD
75656,36383,EUR
75657,18678,EUR
75658,25859,USD
75659,34416,EUR
75660,24468,EUR
75661,20197,GBP
75662,21210,GBP
75663,6368,GBP
75664,15543,GBP
75665,47779,GBP
75666,25088,EUR
75667,37118,GBP
75668,30230,EUR
75669,14165,GBP
75670,23434,GBP
75671,5077,USD
75672,20388,USD
75673,31946,USD
75674,19684,EUR
75675,35868,USD
75676,28993,EUR
75677,16128,EUR
75678,7362,USD
75679,3384,EUR
75680,37624,USD
75681,45505,EUR
